19
924 838
199 115 -812
30 793 -202
465 342 -191
837 785 -395
915 37 804
750 510 255
110 380 -303
214 788 -372
149 303 195
126 743 -49
763 95 519
612 543 324
841 303 552
275 701 561
821 448 160
94 822 -80
18 759 -690
441 891 -169
87 226 -742
606 186 -870
650 312 157
586 807 -648
652 194 -688
79 192 576
642 256 159
638 423 579
570 271 468
280 397 959
883 551 -452
42 9 -577
19 340 -404
825 885 -122
480 343 -520
915 289 683
721 55 -983
477 783 -442
378 647 -400
746 460 670
551 568 715
50 363 -841
769 860 909
191 843 939
922 744 -427
81 708 972
895 809 884
330 827 576
776 9 794
696 190 -9
296 767 -408
562 1 672
844 412 272
915 749 950
114 247 -635
48 805 -27
498 907 817
792 780 -11
607 671 380
696 540 791
458 332 -24
215 612 -352
449 702 674
548 173 954
857 724 -795
205 340 384
389 596 739
911 201 253
149 673 -202
386 25 -624
536 320 -414
58 625 667
902 798 -262
705 880 -252
471 55 616
854 867 -704
536 264 792
850 875 155
649 901 -734
13 346 -502
661 389 685
445 3 -461
910 52 -698
701 856 -516
24 857 -133
143 555 -816
695 383 154
458 342 326
864 89 110
497 40 849
236 218 350
483 395 -149
680 256 -506
877 771 446
374 782 -491
350 620 5
109 586 -869
517 337 984
95 392 475
607 854 380
809 160 222
322 84 -230
357 636 464
48 477 373
166 363 -922
925 817 -570
622 786 -378
881 265 17
611 697 713
115 45 -402
672 456 -395
592 896 758
764 368 788
701 864 -88
411 136 523
337 16 -122
69 728 678
409 25 -323
847 876 294
535 406 -577
469 785 -140
129 604 345
222 893 -2
546 693 -143
663 81 185
672 376 37
343 486 191
316 43 -228
699 617 -398
13 546 -562
848 401 563
403 609 -88
497 32 54
38 778 -36
407 790 123
852 754 410
210 246 -742
606 139 979
290 312 311
457 589 -57
91 230 137
206 92 -215
773 800 826
915 637 -214
912 265 -866
811 742 -746
246 121 -988
576 875 806
525 325 -85
355 464 -137
664 303 -942
508 875 703
360 758 -17
412 904 2
811 375 -337
381 927 -347
326 140 -849
219 570 -380
11 540 832
300 445 873
714 293 60
875 650 -418
914 845 -639
427 140 -596
815 143 486
229 334 -283
764 906 952
511 454 578
627 733 -27
820 436 -261
542 225 72
881 808 993
206 514 55
228 382 -897
246 851 -912
887 348 953
149 793 -877
214 104 292
568 877 944
76 583 124
247 576 561
140 465 536
65 835 190
183 776 241
929 757 242
63 899 -918
273 20 -32
713 924 117
554 786 305
439 127 -616
918 908 -187
672 303 -591
908 676 -348
796 31 472
18 867 -645
113 18 -900
9 679 46
624 927 -362
501 397 830
888 416 -127
704 169 180
339 563 957
796 421 601
598 243 339
866 689 -934
17 654 47
237 169 -918
873 268 400
410 306 -480
228 611 985
782 518 -98
816 64 -733
223 644 667
250 616 -182
404 304 -856
834 872
804 435 783
507 426 973
481 689 -489
561 403 -94
13 440 853
323 531 363
67 806 -816
820 582 867
516 657 -578
145 64 -764
380 281 768
762 525 358
750 815 -222
734 157 337
156 4 -882
328 327 -31
780 191 588
155 136 -423
213 649 551
352 51 -133
492 352 654
330 114 663
437 451 -824
143 320 38
390 821 702
74 740 783
449 588 -333
607 205 -492
443 298 472
823 194 -136
825 245 -744
235 819 658
812 48 -231
135 345 618
367 26 -222
589 348 -949
93 272 340
712 322 -713
627 671 734
254 383 -1000
136 591 565
329 89 -208
823 470 -899
419 686 768
130 723 400
618 351 -342
42 819 -564
441 58 -946
69 214 -261
565 607 158
779 553 -904
197 108 -972
347 166 -739
132 181 943
212 349 -856
748 339 -325
407 710 -133
707 157 989
288 612 774
66 566 -802
41 435 -440
549 242 362
398 451 -932
164 476 -940
185 571 -899
561 507 922
226 438 -943
794 644 867
19 684 -331
782 88 506
34 249 -37
827 771 -215
610 653 401
775 463 -997
336 401 -613
326 508 540
770 714 -924
343 760 353
455 439 310
500 227 -181
397 289 793
292 566 -892
49 93 15
436 371 208
55 214 565
452 562 -477
712 28 406
336 330 293
25 424 -671
250 309 171
700 91 -506
633 244 449
818 746 -387
446 818 -320
678 408 -820
239 102 505
70 379 119
170 198 924
131 19 -71
23 288 330
535 813 482
293 548 -218
248 90 242
711 581 622
826 730 -885
824 226 -90
446 584 565
380 54 -1000
108 642 437
64 49 -417
493 516 -706
82 4 610
455 675 15
143 560 317
141 246 -257
753 336 939
365 283 -933
647 290 337
474 325 -924
463 527 829
41 171 302
250 409 590
570 476 366
580 795 -449
731 717 -281
77 626 -457
114 192 895
786 730 -652
395 811 -193
377 502 712
359 119 602
84 525 -450
793 277 422
509 619 -475
823 408 -266
70 502 -948
229 260 -925
819 713 586
426 186 848
627 440 -618
455 600 237
558 699 -167
64 181 133
691 717 -523
686 288 -76
809 518 727
77 297 611
367 589 131
631 488 -810
733 297 172
375 562 -802
504 480 -544
457 586 118
419 450 631
150 447 487
824 558 908
696 612 763
608 821 -664
420 364 540
464 392 822
722 278 -832
401 611 418
229 720 965
319 598 184
416 528 -378
829 168 57
762 421 -41
351 621 517
130 567 -201
765 140 908
77 372 -250
147 503 489
513 205 -340
439 191 667
308 438 502
597 400 -687
317 689 419
270 711 -824
519 576 -154
727 397 -172
337 772 -411
449 386 -838
180 218 596
341 828 934
439 452 903
718 781 370
697 700 -321
305 372 -518
156 802 586
422 785 134
789 548 253
650 745 -781
79 181 -85
234 800 334
622 610 -592
148 631 -388
204 191 -696
762 60 696
502 642 132
69 802 722
736 111 -677
534 333 755
437 413 -920
113 24 -359
64 128 519
678 336 903
786 715 -664
84 606 810
343 501 733
185 406 -97
72 226 630
511 734 -225
187 623 713
94 527 -67
27 45 814
307 492 520
30 271 -213
403 524 770
604 600 -874
458 440 -79
15 515 -721
807 329 -750
395 200 -545
106 150 -172
784 781 878
793 621 -767
512 377 769
377 576 -259
330 487 -684
465 569 -333
439 562 -983
468 777 -989
658 500 -774
808 20 585
202 239 -243
796 129 -829
466 23 -29
409 330 15
452 509 971
735 601 -271
304 475 157
493 328 -901
401 532 220
545 626 657
627 458 61
548 731 194
562 705 -350
633 688 -773
140 504 -87
571 136 -954
504 718 -749
349 109 -261
814 346 218
769 795 -728
140 665 -51
212 560 484
343 767 -897
171 69 -194
648 53 -9
326 9 -781
764 54 212
610 757 504
621 165 -119
262 31 -783
69 303 116
741 2 -594
535 309 -474
259 173 -924
48 716 -713
570 453 -848
75 581 148
549 699 823
338 464 638
23 220 -831
506 687 304
731 215 -599
375 191 -728
18 9 -358
695 762 757
753 30 -610
256 715 876
297 21 314
681 583 -38
729 408 -929
50 403 -624
541 62 -600
396 817 -253
728 772 -539
172 582 13
523 551 503
48 350 -464
692 227 -630
202 327 298
255 573 694
153 667 -257
362 792 283
777 50 941
400 566 760
526 752 88
502 513 317
259 506 324
93 153 -103
629 612 -281
95 645 805
222 344 -239
57 188 -456
486 717 -213
616 288 -636
402 759 -918
409 3 184
200 248 246
809 8 416
450 516 -321
592 603 -477
691 168 -166
243 710 -721
395 364 -244
598 282 -640
186 330 -321
82 384 982
261 68 -456
371 340 -525
771 32 -370
199 452 -723
366 49 -422
682 488 774
557 676 727
802 211 231
687 691 -345
663 608 -891
28 288 87
542 556 -178
456 512 -73
553 641 87
470 348 -923
716 126 85
725 707 256
70 763 666
775 698 855
279 366 -163
174 584 927
745 439 199
153 145 -886
474 35 -150
682 239 -316
353 694 389
364 514 -597
284 36 -609
785 385 -909
572 591 -703
783 317 -737
261 348 -75
796 17 760
121 101 -258
300 546 431
707 175 -130
534 400 767
175 478 -530
422 724 -396
731 540 -604
130 250 -993
469 397 -702
405 81 -274
609 227 -825
400 459 197
295 378 -742
183 26 -964
214 606 -731
443 824 159
15 431 820
254 713 -168
377 186 -513
303 713 296
116 616 986
420 597 -673
834 136 211
61 538 336
800 759 -226
321 577 647
327 653 -516
60 306 -265
658 621 724
78 523 376
797 594 443
92 809 144
111 77 182
73 598 -197
90 36 809
703 62 -967
557 373 -738
542 347 699
248 708 -920
399 192 -218
684 710 352
505 212 -666
257 489 -186
300 25 -89
183 419 983
788 215 -710
381 814 184
422 403 783
824 270 -262
583 732 613
153 806 440
537 671 -99
808 546 62
250 424 164
85 375 872
200 439 -936
609 248 -47
480 198 -475
568 610 894
745 739 -630
779 116 731
691 52 -924
492 786 -966
164 581 -66
647 45 970
792 402 681
680 49 -429
520 109 -678
603 174 -549
116 727 127
309 370 627
621 456 -710
109 23 -444
458 12 785
165 228 429
617 328 -20
94 269 499
628 102 -365
488 380 258
762 314 -299
286 398 -664
315 623 -509
182 449 -361
454 227 -980
178 406 581
45 742 -894
385 777 912
116 767 -731
438 321 644
163 382 18
413 98 121
530 217 149
324 166 -262
578 630 -843
710 284 -132
457 130 864
290 801 841
558 220 126
308 288 -693
779 326 -959
266 737 -947
132 562 -756
668 364 208
46 270 -219
777 102 -975
439 65 253
618 640 -422
194 322 653
303 393 -149
167 242 -343
184 826 620
35 470 938
744 510 247
192 357 797
481 240 23
97 387 167
830 23 27
667 633 -909
107 260 -529
186 663 -893
342 681 4
683 169 187
824 62 282
362 415 -323
296 799 -670
32 680 453
684 192 982
565 506 743
255 673 -671
101 703 -601
549 203 -212
539 103 -948
441 305 -921
53 300 -137
576 360 372
822 470 -327
350 77 761
212 267 752
300 153 81
830 441 -389
207 189 422
587 659 289
654 47 225
685 542 -635
481 759 -185
717 318 51
450 473 535
126 758 898
811 117 339
561 593 -716
787 26 -221
174 368 -31
28 319 -267
447 518 199
633 294 -982
138 752 -204
506 197 -35
719 261 553
762 163 -983
296 628 359
318 27 -417
335 652 742
670 331 -835
361 250 -12
678 428 806
380 163 708
651 513 -913
484 209 -126
16 107 623
258 766 502
29 142 556
302 254 -722
218 489 621
834 555 -543
262 189 84
306 353 -841
117 38 128
83 202 804
546 205 -248
92 672 362
453 693 -900
572 735 89
721 181 -281
446 814 -891
40 436 -138
597 783 228
605 333 745
815 758 484
88 678 -34
34 629 851
601 37 -544
503 20 -357
809 466 448
70 9 336
694 183 844
172 470 -178
72 408 146
704 324 -507
695 207 906
741 110 732
329 384 969
581 32 -31
177 803 523
654 256 562
462 702 -490
414 266 -82
474 32 -666
85 667 -118
732 451 739
328 234 107
583 791 -736
302 445 834
79 805 876
103 3 -425
556 646 248
488 609 799
306 745 715
575 147 -488
14 473 -872
114 740 -861
247 134 493
799 276 -491
623 678 257
705 322 -14
491 566 518
619 19 54
59 740 538
223 575 928
505 523 103
695 700 423
806 121 455
30 638 632
147 386 -467
823 764 -355
405 613 -26
55 653 553
483 16 -712
363 551 697
441 412 171
479 625 529
385 359 252
323 367 760
630 147 -367
782 776 -728
18 97 -3
75 65 -591
304 413 -273
5 118 -459
349 522 -139
727 108 680
542 36 494
474 660 835
172 29 -932
38 201 531
212 604 634
806 293 -854
324 138 951
504 126 954
568 195 -114
802 631 -103
502 108 415
428 697 -759
742 190 214
802 141 -784
319 767 -692
623 612 361
501 50 -692
531 379 -133
311 531 -508
661 9 298
226 110 -949
118 111 552
632 221 -556
633 795 -440
695 468 -370
533 79 -950
606 216 173
114 167 611
477 116 712
135 784 -539
712 255 174
175 60 -753
181 503 -831
212 298 -472
568 93 -640
223 347 -354
774 724 693
404 453 -529
544 588 -137
639 722 -307
605 9 -825
404 108 224
730 185 459
480 639 -371
79 546 573
334 804 983
524 761 -636
58 747 -798
506 483 -408
179 733 -463
101 321 173
249 702 -205
788 432 964
220 734 -156
319 707 932
308 628 537
697 639 9
721 542 -999
553 423 -636
556 817 937
412 505 -43
744 799 -809
632 31 313
426 717 -874
532 663 -34
684 115 820
118 106 439
673 414 -190
812 560 -525
347 71 -695
725 147 200
392 48 -848
591 266 -224
313 364 146
540 742 -672
650 810 58
820 249 132
369 347 427
310 167 -402
678 576 -928
522 89 286
262 217 726
209 502 310
139 140 -59
85 767 -782
717 335 269
557 282 211
206 323 847
712 196 -477
628 135 -983
817 669 -921
155 255 -372
532 483 -682
313 141 -590
262 760 -248
747 745 783
161 165 -102
545 127 93
491 627 661
620 281 -489
397 524 435
54 417 -763
14 813 677
101 616 796
772 436 -890
327 485 719
168 439 312
140 781 -516
293 587 -993
682 810 96
404 713 334
90 477 -289
543 92 564
698 104 -994
136 224 -292
394 640 474
102 441 -366
767 392 922
295 43 -293
210 238 -629
689 780 349
616 305 516
342 27 -661
468 354 -71
265 418 -721
167 785 612
221 295 353
161 440 70
346 540 64
265 793 46
791 177 -18
471 546 -563
82 728 13
263 119 -545
781 789 -316
830 247 325
587 610 744
629 298 -187
244 246 -658
808 27 847
448 488 -445
394 586 -492
213 123 200
684 726 -807
659 328 -612
819 133 -675
509 671 250
79 632 -289
403 257 97
602 615 -856
453 546 -821
681 703 -963
441 432 576
615 733 -272
600 692 573
116 86 788
309 312 866
683 305 -562
738 13 611
18 524 599
248 527 -82
454 602 148
795 387 -981
327 560 -164
451 167 418
4 770 761
261 73 830
314 290 601
379 450 964
138 803 194
670 693 -734
759 638 649
322 546 930
369 632 -862
242 755 603
760 628 -49
292 777 -554
489 779 534
752 323 745
488 490 -659
352 63 -451
773 168 -729
238 583 483
551 650 -184
612 67 85
638 262 393
316 447 451
191 164 -212
436 724 -126
205 89 682
370 561 -995
356 274 444
673 277 -155
493 468 -406
375 337 14
65 211 -946
87 783 948
3 678 424
632 717 -298
286 257 604
809 159 -899
445 586 -854
101 214 153
94 364 -969
592 191 -194
559 636 -745
797 360 333
464 261 204
36 633 907
663 435 -890
191 826 -624
496 38 -715
210 657 789
697 357 -750
818 543 -946
352 331 -463
584 479 -732
27 53 541
599 65 214
231 376 825
781 521 855
132 526 -896
547 828 107
7 581 -618
195 171 213
45 413 994
318 34 321
580 795 -794
112 600 -416
541 579 957
268 129 824
331 527 -82
558 789 682
34 683 56
202 3 -729
98 398 -821
136 329 851
382 502 -774
65 403 -857
640 158 372
807 673 225
722 136 195
172 105 -670
11 8 -775
681 109 605
288 745 37
519 7 -176
582 318 891
587 589 -11
481 395 610
718 386 431
568 220 846
676 513 248
50 84 -97
146 75 540
783 797 115
176 758 -209
312 445 -644
180 466 -901
671 434 547
405 551 830
776 254 821
12 30 327
805 39 -416
6 552 -138
457 524 292
571 525 -181
751 498 -279
541 571 390
984 890
743 618 735
446 239 -996
87 64 -677
370 701 -760
625 738 -999
840 511 353
65 556 -704
546 604 844
252 126 805
475 631 157
55 804 -545
99 321 986
657 80 -122
212 892 116
283 887 359
965 739 827
356 653 -395
294 417 481
780 54 702
613 40 -185
573 122 638
340 894 600
691 811 956
867 85 -664
292 533 -637
441 776 -261
402 631 -557
467 454 395
588 780 -989
370 901 979
177 471 449
668 515 -723
720 170 908
670 125 478
293 155 940
104 359 419
845 277 901
848 211 432
3 98 -199
86 316 -335
244 963 -785
232 582 59
224 379 430
344 31 744
486 870 995
497 351 -909
499 860 296
978 933 17
767 655 827
542 374 -173
546 74 374
619 848 -597
899 403 -272
751 364 823
764 254 -292
120 534 270
35 934 -106
508 357 91
307 895 955
101 285 642
712 932 -257
903 751 -366
659 145 -971
366 846 -861
105 635 -688
306 219 370
349 633 -324
362 366 850
943 556 756
613 80 661
676 631 680
971 490 -205
753 942 722
521 285 313
8 762 185
19 952 159
874 625 -877
977 530 402
56 16 -335
638 621 278
654 321 806
937 969 290
34 219 486
159 921 -286
93 574 94
169 551 374
870 609 265
110 499 -10
448 129 423
243 295 -754
371 451 -93
582 963 417
559 846 -844
351 457 502
211 452 -352
506 698 539
300 684 522
689 825 -867
973 283 -855
668 269 -422
799 1 -853
801 680 -655
358 104 -969
235 197 -629
530 885 862
126 850 -44
448 520 565
838 744 -913
540 939 252
545 680 -877
122 721 -322
266 230 -721
213 369 -463
226 467 -589
330 773 750
982 733 503
631 510 -305
890 854 1000
95 672 -968
124 245 974
974 581 317
909 795 170
824 841 237
705 917 385
189 771 -291
771 778 -830
35 845 -248
389 279 -231
281 788 244
106 742 -810
394 668 985
637 316 -25
29 901 -551
627 441 -84
791 196 517
160 983 -486
796 476 -794
909 327 546
895 635 193
402 149 598
416 455 328
606 470 -884
313 965 483
432 876 -530
905 969 -599
672 597 432
966 442 974
116 838 713
803 198 606
42 253 674
720 84 751
300 209 574
577 440 -801
774 717 886
870 301 -360
102 472 61
317 406 274
29 389 -657
264 20 702
603 230 -934
94 85 -595
969 899 662
42 540 343
193 355 818
930 905 202
444 505 -753
313 421 958
265 705 -474
570 355 -745
617 743 -260
977 278 938
160 640 -166
217 279 -690
885 345 713
709 703 54
105 29 517
720 838 -172
284 866 -787
823 281 -17
42 104 609
521 36 933
136 691 227
901 198 -42
851 427 -924
579 286 -404
752 162 -171
871 841 274
741 662 -6
307 594 649
666 469 887
585 416 -370
978 138 -550
29 30 346
937 580 215
617 677 237
403 839 170
979 355 380
521 600 62
929 53 895
818 64 -889
518 806 714
767 564 -490
729 607 435
976 235 118
902 227 401
895 78 -870
94 695 -671
284 56 -657
958 287 372
291 166 921
462 603 933
715 710 213
300 46 179
601 812 -124
491 279 -278
287 376 402
706 757 -490
478 865 -239
447 940 848
840 788 -772
912 197 -719
691 771 826
31 4 629
482 575 -500
850 311 -471
278 21 -298
934 432 208
569 382 -894
981 460 -587
192 418 97
346 53 -679
786 462 -7
512 965 961
870 520 -844
693 761 -786
338 2 -614
560 430 -77
421 14 901
486 158 -178
12 806 361
433 399 196
886 324 -791
245 215 771
376 282 930
221 643 6
763 724 999
437 356 -80
21 98 205
701 299 995
575 799 -555
257 12 -407
893 482 874
626 445 -801
657 377 21
510 213 -325
878 446 898
774 786 727
937 880 -104
547 140 -137
812 117 -322
688 214 -305
513 806 -197
91 36 553
229 162 167
96 184 -841
115 238 211
154 686 -77
7 934 -232
217 817 278
3 514 -504
804 493 -509
908 653 -135
332 17 603
954 652 -486
944 38 -137
390 117 25
213 636 263
365 201 -888
524 293 -897
526 605 618
203 751 -71
597 652 745
654 386 741
792 575 534
5 550 -709
889 439 -895
172 481 -263
236 60 -713
880 578 -531
645 741 648
411 314 501
143 16 -200
496 283 705
647 1 289
899 392 -695
287 534 -776
202 189 -573
673 569 241
732 142 214
313 563 -182
201 649 -296
547 877 -982
834 206 -324
478 952 313
568 261 963
958 418 268
919 67 530
720 667 -136
210 216 -883
13 297 746
421 885 -477
828 797 272
250 464 -432
69 17 -749
579 710 -882
238 460 -135
908 147 127
477 47 -841
383 642 521
514 42 -815
129 906 692
863 311 886
623 393 814
634 250 -3
935 271 -367
336 505 427
887 590 -576
381 730 -252
966 801 -839
966 297 410
30 393 535
607 622 -386
903 691 -10
418 521 -44
811 392 -142
60 236 -257
913 163 192
202 692 189
506 625 503
728 18 766
2 376 -45
183 793 270
32 684 -582
783 938 -983
263 853 -989
531 219 -331
48 341 -537
17 778 -390
766 345 -527
676 981 910
927 626 757
459 268 460
787 537 -200
465 346 -528
821 341 560
81 588 -683
323 839 446
396 599 252
368 288 -13
498 306 -18
436 955 880
76 762 601
816 61 836
342 269 -875
925 279 598
512 70 -926
378 423 875
174 465 -136
299 292 -254
104 769 933
817 348 266
463 636 233
225 731 -263
557 330 15
24 677 -138
529 732 454
435 112 -388
957 265 -444
46 338 800
638 468 291
415 868 -211
215 56 -64
461 894 -181
529 314 949
410 656 -764
535 813 -960
658 222 557
954 934 -193
594 671 -553
139 889 -495
314 755 17
203 937 -173
722 234 -800
484 938 476
36 673 140
591 115 -614
866 211 -404
394 794 -449
676 563 -81
533 670 794
101 127 -258
819 969 89
912 365 -191
963 178 -818
539 136 675
195 236 -687
277 945 565
348 591 -20
512 888 -602
770 147 214
387 625 -185
925 276 -29
693 55 -449
502 696 -892
411 100 864
404 430 -406
181 18 -987
774 299 -453
646 181 -285
247 175 -827
547 233 178
520 140 891
845 909 -353
611 738 -530
64 268 400
821 373 -720
762 629 56
864 475 546
31 47 -67
880 839 -803
598 122 -843
657 674 69
753 505 -169
689 32 951
599 194 -133
26 643 4
130 971 -205
876 37 790
371 636 -608
120 346 -863
191 908 -105
246 215 250
414 309 306
223 791 -982
623 705 250
917 283 491
113 905 182
246 770 -846
161 650 492
543 144 -203
811 365 140
619 515 -356
399 572 650
542 947 767
314 874 -27
307 365 -178
707 966 -4
832 703 558
178 244 -858
122 838 -102
138 88 240
441 511 -816
460 16 219
551 468 -596
872 879 -46
971 168 -639
445 745 685
56 372 -628
743 796 150
236 266 589
282 737 770
734 564 -994
920 630 469
316 971 209
546 816 24
395 681 -644
803 236 733
582 931 -553
9 837 30
945 579 -208
38 195 -474
529 676 -725
728 686 -420
714 610 -869
459 339 -700
179 168 44
515 373 184
755 855 -441
248 576 -225
783 535 141
123 379 -560
79 94 -407
235 958 -572
886 545 415
63 57 -966
129 384 514
650 476 338
341 503 -999
161 479 -675
942 110 -689
483 470 -323
444 13 -480
691 448 -485
384 146 947
395 814 243
204 284 -93
717 453 -621
241 454 -828
241 21 226
232 644 974
840 688 294
568 539 -931
345 49 -497
49 51 -533
54 892 -401
185 166 -483
141 703 649
7 243 104
957 121 455
377 8 10
881 568 -363
310 924 251
863 231 -158
535 36 -226
264 434 110
572 82 736
891 109 -914
757 101 600
218 504 -911
817 351 642
159 61 -106
612 508 -977
10 358 -614
9 728 440
798 566 -922
637 220 430
158 67 913
407 107 -712
587 9 -357
959 947 -520
808 258 752
81 63 -156
519 268 -532
423 927 -133
448 749 453
384 178 -680
521 109 438
88 781 -870
446 126 934
812 627 -7
671 771 59
286 838 581
24 191 -435
691 628 -654
11 368 -971
663 574 -922
100 133 19
54 69 -788
111 421 42
699 768 -590
15 81 98
526 537 997
887 659 -12
236 850 666
506 19 552
850 614 -547
243 28 307
258 797 658
819 436 -68
141 455 366
274 577 697
882 11 -287
212 917 700
540 852 -856
24 54 -744
658 884 -755
876 614 107
101 773 689
704 109 435
730 99 -799
114 561 -657
292 125 325
57 182 -499
696 65 560
658 745 456
309 303 646
952 965 274
696 84 -322
673 815 561
292 196 454
191 882 808
175 393 321
708 140 -650
501 816 526
415 184 591
703 922 691
290 303 -428
488 782 -15
610 910 837
39 32 -686
636 11 846
283 795 -134
787 714 -111
148 170 -353
289 699 -506
325 530 -924
148 653 511
437 255 663
250 698 -697
917 641 -765
168 775 209
761 878 953
494 581 -377
362 957 315
858 706 -917
278 364 -130
497 547 -575
604 899 981
483 294 -433
407 853 -60
846 715 782
931 13 564
854 692 -256
320 452 -558
124 512 213
793 914 -95
687 915 445
961 437 267
534 772 -832
527 546 -263
763 855 -831
478 218 -613
387 120 -894
723 65 -153
273 723 -941
361 541 269
978 392 -212
724 105 -100
49 475 -383
597 957 716
826 393 450
29 957 -487
248 889 -452
576 320 565
59 594 883
818 601 -687
562 902 633
907 935 -157
741 867 895
522 571 258
750 448 -674
737 74 859
668 85 -22
159 36 -404
50 96 243
757 469 -844
872 94 -687
26 168 807
31 781 967
477 322 110
224 106 241
130 770 49
671 782 -302
717 855 -989
835 749 905
120 124 807
501 965 -828
76 150 -893
835 856 -976
592 15 -208
647 711 484
790 705 702
801 404 -203
575 935 -42
181 425 257
920 640 165
429 844 -413
916 915 297
258 18 -970
271 225 -953
245 445 -917
479 153 130
493 449 -278
182 320 -660
398 307 -61
750 63 -578
661 448 255
199 679 -994
978 24 649
240 400 -284
122 893 896
269 367 194
466 308 402
192 259 -136
789 729 349
271 508 591
444 468 523
162 157 737
569 787 -818
797 521 733
238 533 -875
364 928 390
514 213 -150
554 305 -511
620 554 -923
356 791 -457
634 475 -208
935 670 -76
248 156 95
612 402 382
903 825 305
368 781 -428
943 773 -774
374 663 787
787 878 371
718 918 600
343 914 988
247 555 412
162 25 -568
160 572 471
733 317 -576
265 397 34
502 175 82
818 757 -473
850 402 -592
250 785 676
46 970 -875
100 324 -456
386 298 911
688 723 -366
783 447 182
14 149 514
766 870 -200
154 946 227
340 546 322
406 646 -393
901 531 -940
671 931 -509
719 89 0
755 283 345
712 194 -929
545 676 577
320 3 759
52 275 -926
671 500 -693
830 211 106
576 523 -955
655 493 377
776 933 -73
398 161 -383
410 166 686
618 198 -62
953 346 348
946 805 -332
159 55 -925
551 779 749
248 801 102
6 512 21
26 513 -321
554 461 -150
828 901 207
116 140 -617
617 217 -982
494 4 -897
402 760 -844
391 619 125
383 562 336
355 543 521
613 228 -105
612 493 -598
346 799 888
407 138 -911
389 284 950
692 29 249
760 781 227
118 332 728
675 904 -628
276 379 -839
548 337 -111
476 795 -587
119 403 -921
309 463 849
404 488 681
300 512 928
864 236 232
839 531 881
85 467 729
437 529 -780
724 960 -256
888 339 -849
183 652 75
753 221 -953
211 395 -647
523 736 879
110 428 -82
972 177 -515
108 183 -295
180 395 337
232 309 223
694 575 710
395 675 366
792 372 925
960 14 864
580 522 -114
490 407 -616
29 819 916
505 972 168
21 892 49
247 606 -848
1 715 382
523 596 -408
510 739 -588
971 755 -581
589 1 276
516 828 -549
806 175 -916
245 31 -4
382 816 -938
830 272 -684
468 124 180
948 584 52
579 716 -310
762 472 -12
574 313 387
627 347 188
121 902 -296
812 411 565
501 108 -192
176 805 -3
72 367 -424
207 297 54
2 793 -862
669 305 304
364 981 490
345 461 -323
58 106 108
767 320 792
513 505 -78
461 841 519
866 569 230
451 65 -447
130 111 -854
756 153 -611
641 212 -202
912 801 -507
601 417 671
5 276 106
179 527 -133
353 694 -815
462 6 -857
883 375 -900
152 146 -623
826 428 -107
288 169 -551
210 786 755
952 830 114
580 716 -277
42 739 -695
138 514 433
905 218 -207
220 339 214
563 404 43
363 637 78
92 342 -684
565 589 -46
112 851 152
772 66 -715
885 593 346
315 190 -310
271 930 -596
322 511 625
948 747 897
8 713 954
745 519 276
371 56 -218
863 178 -269
479 694 431
387 844 408
873 913 93
462 782 -360
407 106 -601
105 840 981
782 107 430
679 197 -150
654 877 -194
643 307 703
194 260 -548
162 778 -785
909 19 -175
797 358 32
996 937
420 844 581
546 627 -178
975 176 387
192 985 885
273 275 -12
777 474 -30
595 938 -245
60 794 173
851 596 -713
121 150 -366
990 711 -599
362 565 416
979 705 911
807 644 -609
912 429 -690
958 178 305
324 434 -403
881 786 -649
659 114 351
375 692 700
473 396 647
688 309 219
708 166 -80
551 568 450
369 555 -558
67 728 -644
782 510 121
151 787 324
235 992 895
237 552 3
670 973 -78
545 327 872
592 269 -932
69 428 524
883 604 888
751 767 779
178 667 -563
524 549 -999
892 207 922
181 981 -738
258 442 846
818 118 229
927 745 1
429 273 -468
969 237 903
348 391 -164
318 144 396
286 74 -884
13 611 -139
340 736 806
159 906 -339
343 201 -677
853 830 363
820 321 322
861 517 20
744 890 -67
323 861 955
918 394 -360
519 570 -40
443 715 475
377 24 -860
470 665 264
390 768 848
885 463 -325
187 344 232
963 271 -666
794 818 -873
814 711 531
577 230 -96
938 163 295
710 477 -377
78 526 -621
727 304 -205
652 419 -72
980 138 473
987 883 711
464 111 177
626 614 571
34 253 168
784 359 -863
124 589 -915
758 381 973
774 195 -739
354 695 -656
274 225 781
872 673 -422
550 534 618
132 499 137
455 411 547
37 734 213
220 823 526
734 839 374
427 340 697
205 718 888
599 757 -265
243 740 -877
859 471 403
654 387 860
62 192 898
273 986 650
707 243 128
416 256 780
61 479 -883
907 533 -34
324 34 -869
16 214 934
9 197 -120
736 522 -134
770 470 -891
454 220 -537
678 297 45
159 176 554
245 469 318
486 57 -458
767 589 53
134 884 -479
571 342 605
558 75 242
546 4 984
884 758 -402
581 913 126
407 752 235
882 286 529
413 86 -828
703 152 806
773 846 -229
57 533 488
541 520 -40
25 872 -577
700 413 51
745 959 -911
163 633 -406
6 498 -722
445 365 -703
908 829 -461
451 705 41
73 244 -901
301 264 319
209 437 -721
434 719 -905
457 166 106
463 116 476
331 420 56
512 25 -949
54 118 603
179 835 -753
254 866 -886
417 543 833
918 838 216
839 528 -849
525 331 680
62 963 50
520 938 -64
624 682 -576
579 453 724
578 905 -40
780 795 -782
883 154 857
418 665 -546
119 938 290
533 340 960
351 28 865
274 581 -70
340 360 -667
96 135 -853
439 251 105
339 828 623
554 491 -803
543 863 898
62 455 -668
