18
830 1726
744 306 92
858 602 632
394 11 803
842 599 740
407 840 790
713 567 308
502 17 816
2 438 655
821 381 484
274 63 962
172 871 170
191 345 858
682 657 363
410 521 27
538 546 877
345 63 318
204 792 862
391 431 979
709 588 877
531 50 294
687 211 921
894 666 300
419 249 49
856 449 371
803 297 184
309 361 111
232 436 211
737 466 930
355 429 900
149 393 757
707 557 814
26 734 234
684 74 439
404 214 936
307 189 636
899 273 1
650 359 965
244 887 448
503 512 677
860 249 122
543 171 119
825 166 293
260 328 892
342 206 338
721 194 748
616 865 305
99 186 257
503 349 483
339 389 235
305 343 6
221 458 832
295 590 55
311 379 998
382 101 828
704 866 17
758 325 250
209 509 213
492 460 958
490 781 97
490 130 808
630 81 968
666 32 434
190 436 192
708 31 434
847 661 790
811 531 985
553 593 831
808 580 742
659 887 696
299 440 548
322 7 233
56 502 431
144 273 64
213 233 530
312 798 313
527 353 372
200 710 816
179 299 602
796 493 620
73 575 209
391 408 44
781 121 691
182 67 325
643 851 392
594 58 511
277 680 920
28 332 16
743 557 274
857 77 262
559 11 605
21 595 201
553 416 483
558 15 433
703 630 119
700 602 775
804 131 246
5 712 276
761 783 799
135 120 175
569 25 283
738 717 219
435 462 446
781 408 65
522 601 176
234 495 7
367 629 355
476 714 909
502 438 790
127 390 293
376 470 806
22 668 639
718 586 467
833 342 198
152 893 963
252 198 850
19 254 653
374 98 838
803 473 319
669 620 32
397 459 525
402 453 235
155 671 541
435 882 896
490 190 231
502 377 429
161 135 914
536 592 923
332 170 623
306 691 29
37 870 360
690 887 166
22 591 805
372 867 329
809 227 822
660 222 13
769 793 591
167 803 560
24 192 776
771 436 188
675 325 585
474 686 86
126 662 971
236 889 663
96 234 692
443 152 240
406 683 972
4 628 364
535 68 272
461 133 191
769 466 218
598 89 459
334 817 648
335 294 275
279 270 778
123 384 887
517 610 546
591 304 285
543 189 679
549 722 98
399 134 617
312 852 173
886 212 913
382 711 524
188 677 577
144 244 523
421 695 451
371 584 97
756 430 963
75 849 895
364 397 397
557 97 918
674 561 395
760 653 115
168 170 449
696 282 278
286 668 784
522 828 267
50 311 418
122 70 431
543 376 648
417 99 761
789 381 427
341 132 427
428 390 599
695 139 758
430 37 211
42 383 55
285 729 718
798 9 230
690 368 637
267 536 94
697 570 514
113 240 280
201 79 309
605 198 137
411 235 185
855 828 973
188 229 661
252 559 476
389 560 883
821 745 703
40 131 325
193 558 605
467 177 334
866 100 945
491 211 770
478 471 934
469 41 234
491 873 811
309 854 778
362 417 552
133 699 500
1 804 664
803 802 128
2 709 259
273 628 883
779 706 622
172 388 976
440 336 922
549 35 447
855 226 575
710 628 923
376 744 938
720 104 820
266 595 728
621 83 690
801 230 422
763 221 67
151 6 763
671 408 452
533 878 833
647 2 297
244 612 126
421 753 797
93 535 373
359 229 453
448 618 1000
728 457 646
855 471 1
4 166 239
14 238 554
786 427 317
171 666 721
795 455 28
891 837 762
189 56 411
634 497 115
596 834 357
762 841 766
307 224 85
348 787 381
783 137 305
345 230 319
456 676 815
74 855 993
330 490 980
372 870 306
465 438 76
837 298 832
300 246 419
550 443 856
643 799 528
883 240 654
736 726 277
682 104 505
518 892 709
805 822 888
441 793 480
780 86 627
532 535 886
186 291 895
790 532 280
5 813 485
713 223 490
656 478 675
463 282 519
490 784 272
540 442 591
721 16 795
45 663 687
756 109 289
240 386 281
610 250 591
245 549 505
158 588 196
628 759 962
77 356 911
224 255 986
24 688 331
521 899 997
123 105 482
864 600 996
853 528 777
36 649 39
550 546 165
893 598 733
667 538 531
861 621 441
343 867 203
70 444 721
718 855 280
464 736 813
669 89 772
692 319 108
104 726 581
558 307 149
4 383 310
615 688 573
438 115 893
846 14 105
354 651 472
741 476 306
633 58 506
838 539 163
731 280 641
522 532 201
527 325 50
198 871 978
693 227 742
631 279 810
296 422 813
287 115 142
537 471 795
874 414 412
701 225 826
386 731 487
289 280 418
791 538 446
450 96 434
356 778 491
349 757 52
317 40 463
620 72 562
319 382 148
395 836 233
853 370 893
247 836 40
223 813 747
62 563 244
554 687 865
24 653 331
282 604 455
24 81 138
394 37 387
555 249 923
519 668 91
879 92 171
474 843 141
512 51 834
743 489 28
95 481 362
796 638 737
759 791 2
717 310 570
676 4 550
238 607 598
97 853 124
360 197 204
897 508 733
262 717 604
355 2 268
205 385 382
95 337 220
140 289 149
579 302 119
809 278 324
769 846 307
770 528 344
548 417 286
56 527 151
382 481 757
784 730 741
10 317 42
314 412 846
236 626 446
335 308 104
762 88 274
572 119 807
581 584 25
677 628 573
805 304 591
679 819 429
865 835 141
834 223 630
200 175 92
15 78 560
458 338 107
301 845 679
639 375 613
327 313 340
287 16 951
157 270 472
233 804 514
434 677 189
644 250 680
121 161 216
652 752 411
677 304 211
594 612 35
710 413 701
421 22 896
84 163 955
606 201 504
886 674 889
542 264 35
108 847 676
674 870 316
145 660 199
330 135 368
114 878 330
794 666 487
548 452 145
892 716 682
114 787 819
838 136 444
20 32 262
574 105 499
286 398 629
848 315 606
112 794 675
156 503 765
277 239 950
788 574 688
758 658 281
370 359 241
256 3 203
750 762 682
621 649 299
712 13 368
701 211 130
446 379 535
14 678 625
750 108 333
365 74 195
571 335 674
880 632 53
238 492 19
712 202 244
56 92 704
393 888 61
896 758 891
835 861 786
767 609 963
9 694 446
697 874 314
251 305 4
389 362 371
16 256 981
253 287 598
733 1 467
455 436 477
380 661 213
249 732 492
839 523 793
299 729 807
553 437 188
9 511 780
349 640 525
636 835 696
736 564 190
277 889 818
447 707 616
67 573 780
341 524 944
729 272 521
669 660 595
820 590 135
25 473 37
597 772 325
311 786 768
198 675 906
605 504 971
54 459 25
413 226 572
111 770 33
93 581 606
715 871 83
565 403 598
450 146 360
347 182 692
483 814 579
824 529 106
446 797 265
822 801 372
892 89 375
24 764 673
843 135 224
653 283 341
680 592 859
844 414 883
448 237 115
195 54 474
873 323 723
74 353 636
657 83 225
327 489 874
81 252 382
785 165 850
572 634 845
722 248 938
319 132 240
700 594 351
436 469 901
442 784 317
195 256 596
406 786 498
479 118 971
155 158 915
379 270 218
832 73 582
782 203 472
109 62 569
619 757 218
759 653 215
105 194 943
290 804 653
142 581 262
574 51 695
408 429 450
517 790 851
515 248 546
529 86 462
297 14 203
297 200 278
609 584 436
686 3 420
97 816 799
220 726 19
435 828 605
153 228 352
195 363 36
543 422 838
778 406 47
498 791 306
797 770 122
747 25 178
600 746 382
879 875 264
734 498 693
483 123 913
794 829 284
699 691 804
323 102 674
604 841 719
168 554 839
762 217 289
306 715 610
859 269 39
434 574 968
200 712 337
774 531 664
385 209 76
753 512 153
805 771 347
850 111 459
428 159 122
237 550 291
275 671 371
847 189 815
19 233 641
555 6 579
798 353 433
806 813 318
463 643 186
148 742 164
818 318 561
529 227 596
468 735 39
268 154 145
554 199 274
121 422 760
668 206 183
870 781 59
784 574 807
487 366 428
519 506 311
747 613 147
14 122 296
432 699 884
466 642 414
123 276 183
410 292 753
464 192 208
229 523 718
357 350 648
562 623 675
629 735 93
613 328 441
405 217 611
28 571 457
679 381 754
11 297 395
82 475 205
400 279 928
610 442 378
888 356 190
601 258 642
265 690 41
431 494 426
64 865 685
788 433 232
298 136 462
809 266 306
45 821 424
479 886 896
626 515 869
500 783 63
650 162 528
373 246 120
768 569 980
39 44 386
683 2 282
462 569 480
730 37 300
883 107 801
516 820 759
344 431 554
454 773 752
191 760 678
316 526 821
814 111 545
836 309 679
258 713 540
262 129 65
463 831 976
251 537 335
619 436 579
451 427 196
318 802 405
303 286 879
463 156 846
222 1 272
822 523 802
874 312 340
186 49 40
696 899 151
435 305 975
218 112 802
466 238 503
521 139 756
464 170 979
488 98 70
319 562 74
191 497 160
428 241 755
750 805 564
725 178 61
789 834 682
106 452 461
188 471 454
851 563 2
842 109 112
111 754 567
313 349 146
128 712 445
498 449 585
560 453 786
356 526 837
685 151 634
649 722 391
405 897 521
54 408 306
617 158 503
675 740 61
872 487 133
301 483 314
573 469 970
608 360 546
343 519 985
759 660 102
856 292 621
845 823 334
293 313 973
427 541 375
817 583 336
472 548 584
830 645 763
744 482 467
543 650 201
768 697 885
519 554 5
325 261 987
374 656 472
515 182 182
605 563 705
638 227 267
757 711 141
427 554 632
435 885 466
297 256 746
566 525 242
392 50 749
227 498 568
811 494 920
645 678 130
633 780 416
154 877 651
759 513 883
475 284 219
348 294 802
94 156 787
759 172 12
100 308 956
683 174 8
307 224 471
502 448 821
785 401 250
893 692 316
388 142 223
271 644 416
285 830 814
417 613 220
439 690 558
552 126 220
238 478 211
98 425 330
866 570 156
771 462 57
321 664 422
251 868 930
601 296 188
98 347 496
303 617 528
188 249 829
379 367 42
661 607 764
88 718 399
735 44 383
766 843 105
381 465 226
730 653 785
172 713 486
172 837 632
738 59 534
581 90 747
601 503 354
487 550 197
99 819 676
856 608 332
527 630 280
776 407 102
482 547 763
542 847 434
275 156 54
553 57 712
271 45 616
709 57 793
384 351 340
686 135 186
474 83 129
291 523 981
766 422 560
328 333 973
356 754 680
23 129 290
145 685 23
231 420 15
335 564 524
354 704 431
601 24 650
175 576 869
113 712 442
233 573 690
272 632 108
663 793 838
279 263 965
840 317 812
76 864 400
139 745 273
302 895 902
641 76 349
651 824 531
780 794 875
781 523 7
35 706 108
779 356 991
32 743 928
130 345 393
279 342 415
444 579 185
666 414 562
564 882 38
558 306 517
303 852 888
724 498 522
348 703 32
433 464 298
106 617 867
622 72 147
71 641 356
702 523 949
305 315 484
163 599 636
195 781 900
96 54 760
780 82 564
73 269 494
460 160 893
857 845 921
102 813 6
411 150 698
24 36 470
376 845 916
737 803 294
844 450 805
208 156 708
166 704 744
497 602 776
351 655 636
762 779 336
170 583 826
507 370 268
137 16 448
84 437 663
614 473 270
205 601 532
737 806 260
262 711 419
60 96 121
124 574 162
193 534 598
123 87 677
325 123 604
409 437 489
275 832 537
155 8 865
231 480 4
24 414 242
260 857 458
735 36 653
323 612 89
756 198 998
701 846 204
339 296 619
174 548 538
546 692 975
763 252 931
574 227 588
882 563 839
281 1 675
852 883 231
426 301 338
658 264 99
401 400 945
437 319 345
310 472 500
677 193 766
519 622 162
105 419 58
871 141 632
692 120 474
259 6 652
862 507 811
331 327 679
268 821 650
741 354 387
695 43 188
419 480 712
851 366 695
561 847 648
54 331 493
305 452 165
350 603 961
323 497 967
220 662 31
810 581 964
673 573 376
557 849 735
221 511 208
796 880 222
562 842 736
447 18 140
165 539 682
579 186 677
298 508 829
296 15 289
881 50 44
481 249 368
337 757 985
441 314 986
581 607 427
524 771 388
865 835 344
433 407 462
234 720 736
137 346 834
453 669 8
284 264 516
161 349 312
600 347 948
330 860 940
257 322 788
382 737 308
410 227 157
334 507 699
231 499 442
236 758 250
653 289 869
871 67 525
77 708 974
4 808 962
53 498 650
271 466 867
634 368 484
818 838 159
470 675 147
252 467 631
675 379 583
219 57 5
97 404 88
715 8 342
706 471 453
793 560 505
334 808 430
644 284 674
404 263 451
435 306 235
664 435 418
394 806 657
370 732 293
578 685 51
17 786 640
525 241 504
426 478 110
234 586 917
357 767 756
364 839 825
344 867 694
765 82 709
769 318 993
754 80 961
532 418 872
180 116 152
35 385 357
548 382 712
834 446 704
556 197 414
858 291 720
14 187 447
30 68 394
793 675 263
892 676 904
16 3 547
877 275 956
163 426 615
103 352 622
337 104 677
817 722 795
234 104 146
209 820 873
355 278 472
890 843 321
594 665 20
802 611 262
256 552 464
272 512 782
219 572 97
783 754 332
586 630 686
729 600 369
690 697 898
603 776 443
685 75 730
326 548 728
386 42 674
650 641 733
303 659 758
382 629 156
727 814 979
453 107 787
691 87 174
757 343 806
459 395 447
644 124 482
292 726 704
226 596 313
496 542 528
771 825 506
883 690 566
193 496 833
373 752 306
187 283 877
679 254 881
428 264 811
613 16 524
616 124 894
661 402 194
463 491 845
114 717 737
650 536 80
47 655 633
546 328 301
845 897 720
588 246 557
748 14 88
707 552 728
405 698 74
868 561 761
542 430 715
441 284 989
887 455 371
712 792 86
396 199 645
433 387 243
742 604 535
832 218 241
182 370 224
221 825 606
303 35 443
529 873 729
327 370 44
350 224 881
723 379 659
870 331 593
13 387 707
634 378 189
571 205 446
776 155 250
605 292 777
203 662 515
693 627 326
772 185 667
468 326 715
363 251 814
320 93 960
618 748 489
587 94 513
312 175 539
538 368 473
559 84 372
351 145 536
283 881 612
59 778 365
638 659 349
624 522 712
647 5 393
885 119 931
694 408 736
822 577 706
774 35 661
240 158 288
78 804 662
812 809 62
57 294 581
571 440 104
203 251 391
543 92 696
421 277 742
668 317 921
574 331 687
727 847 463
869 480 933
413 475 775
644 146 713
209 596 355
864 9 379
659 252 719
44 454 383
509 329 995
675 205 280
347 502 689
893 836 359
593 259 965
713 136 866
331 670 219
2 392 930
499 757 240
472 420 740
574 102 964
165 288 314
40 853 536
143 13 358
224 353 112
816 811 326
169 346 394
232 727 453
19 34 115
275 138 835
68 142 344
310 303 16
860 719 923
668 435 886
302 50 578
8 108 937
737 21 78
585 721 814
34 542 498
120 31 882
745 847 1
893 27 950
131 468 237
243 364 536
807 766 146
482 37 589
713 28 464
477 728 355
115 469 543
403 100 851
209 566 27
289 240 703
425 841 618
98 885 848
475 545 292
616 56 723
813 690 11
703 240 273
547 800 568
232 684 790
434 321 908
409 184 675
570 237 489
472 217 521
86 840 111
685 91 582
593 51 603
506 526 660
560 711 952
57 515 583
438 178 112
696 311 842
220 863 878
422 798 866
750 463 327
82 393 424
179 178 414
360 285 5
819 617 603
311 358 12
392 358 766
772 341 579
710 422 737
546 770 262
398 148 241
717 707 864
603 630 606
459 787 310
477 263 994
791 50 639
721 626 469
512 898 669
459 879 30
56 607 210
755 218 889
130 380 963
500 386 907
777 794 507
822 754 533
109 667 147
417 754 397
59 332 360
758 752 538
801 398 268
22 342 982
13 652 777
327 783 19
264 332 251
679 299 819
559 842 361
387 861 967
691 647 390
667 712 329
895 637 521
688 672 402
164 613 731
92 613 985
847 426 298
443 86 844
78 125 589
190 219 944
227 209 432
711 743 507
267 109 720
673 221 29
234 450 832
577 751 565
837 1688
6 562 853
247 759 971
342 534 757
85 481 576
310 601 657
735 84 268
182 775 463
791 213 422
207 492 832
212 356 346
321 134 75
118 410 715
628 373 670
755 27 858
758 745 923
136 146 596
808 378 650
2 255 664
146 494 962
319 254 334
718 314 921
195 691 199
125 404 490
577 240 68
491 487 716
108 351 436
157 81 239
306 370 810
49 780 675
611 183 389
635 501 584
267 693 223
632 776 101
759 606 167
652 85 96
610 10 771
269 25 985
576 169 153
504 739 50
700 371 157
380 750 90
310 660 84
509 245 729
710 257 251
695 639 342
560 17 669
479 570 373
86 588 488
343 161 951
303 442 540
150 45 959
353 64 820
541 107 939
116 214 764
316 837 748
495 90 158
89 37 704
239 342 715
623 326 507
19 248 217
682 90 974
120 305 707
498 610 687
30 443 246
610 143 172
777 139 467
301 226 491
522 324 98
756 832 137
235 544 126
586 62 346
677 460 478
677 821 222
317 282 706
249 670 878
833 31 953
139 560 650
177 287 753
543 266 308
629 743 631
786 463 913
493 613 928
792 799 441
786 494 666
645 494 195
93 728 676
70 585 251
137 745 153
541 755 486
724 156 334
169 173 538
22 401 207
717 827 825
429 553 157
54 278 589
513 542 263
97 787 815
57 694 991
213 14 426
132 300 411
527 546 889
654 672 426
76 772 595
44 389 827
144 465 997
339 372 399
646 76 437
27 203 288
615 65 655
364 204 996
230 830 893
21 466 732
611 546 96
315 399 843
629 365 693
498 669 685
482 219 834
432 770 208
743 6 653
433 539 401
519 774 73
738 163 77
554 60 174
708 745 938
480 386 801
152 789 687
633 393 342
65 211 708
527 808 500
407 314 135
530 212 977
352 718 419
411 128 85
248 558 96
162 596 624
353 674 973
364 588 476
144 756 379
462 190 267
250 663 240
198 784 844
159 474 772
439 338 797
407 253 283
680 584 103
341 327 10
263 244 517
395 489 139
243 479 431
665 678 996
470 100 3
461 810 891
22 317 422
273 578 127
826 485 952
78 107 832
139 720 254
39 731 641
300 634 146
370 132 165
779 167 421
649 180 841
363 755 569
217 567 888
221 809 612
701 298 405
190 26 583
437 10 41
669 62 620
159 341 345
252 243 725
274 208 266
553 6 884
333 770 939
380 836 863
4 318 710
180 576 953
139 342 701
260 474 684
440 325 75
29 806 547
422 563 369
98 814 339
390 223 667
194 734 660
344 38 677
655 415 880
809 185 885
659 514 899
150 258 159
475 135 985
424 485 287
580 565 450
384 174 92
763 330 179
682 420 89
711 800 466
369 812 459
573 138 835
679 539 625
87 337 288
206 144 733
804 399 288
734 342 728
324 468 553
288 498 688
324 780 338
293 15 715
805 603 420
622 425 876
2 252 588
426 759 848
64 813 85
448 806 210
280 699 183
75 22 334
481 512 381
309 470 557
372 625 586
29 576 877
244 670 419
108 282 538
418 798 738
131 485 911
94 807 638
165 814 414
753 300 93
826 454 326
125 22 998
544 236 856
827 395 309
762 464 658
428 615 4
696 5 721
346 645 706
514 684 796
508 727 241
580 615 11
293 695 83
503 755 414
733 439 877
596 110 127
202 702 78
584 727 966
157 537 456
656 416 418
186 541 217
461 466 36
670 272 453
807 360 6
477 330 920
33 557 310
225 500 497
793 406 521
624 588 931
778 517 103
647 551 277
677 386 838
92 497 633
154 34 681
211 260 828
420 224 757
58 297 660
449 751 523
461 109 266
351 492 732
758 721 764
499 586 173
128 436 24
823 467 630
59 802 668
45 816 580
799 565 377
333 769 703
386 211 738
497 648 926
657 90 932
349 408 707
257 820 702
195 391 233
281 698 697
550 268 236
86 486 309
538 194 262
116 429 794
139 336 642
717 478 221
440 312 988
145 286 167
750 30 45
572 551 472
625 387 293
636 368 259
623 36 413
129 54 844
119 251 130
775 563 364
77 553 882
487 628 293
411 660 732
388 58 414
79 144 213
174 329 362
34 41 466
386 457 511
688 160 297
172 5 731
614 780 615
222 428 27
327 557 59
643 764 950
503 573 71
207 820 351
320 772 517
72 749 441
836 65 990
552 167 236
145 349 891
43 612 556
827 162 418
101 818 760
322 482 19
760 826 447
730 183 504
20 529 180
326 676 376
603 332 683
324 814 845
702 669 546
696 42 575
661 582 622
340 67 227
720 431 151
377 592 226
310 548 972
778 283 893
446 194 560
653 609 74
686 811 749
167 791 166
499 14 503
738 77 837
481 816 306
652 347 496
68 371 70
715 383 196
673 561 836
34 753 255
596 759 804
677 690 671
691 147 513
101 570 281
420 37 605
393 686 439
308 303 627
141 96 250
705 564 866
567 25 608
120 260 393
126 474 375
323 121 480
216 451 476
698 430 802
44 204 797
709 539 444
422 327 157
408 544 221
218 46 568
284 152 261
779 615 943
308 105 859
519 802 848
52 515 7
96 516 479
279 449 483
623 296 193
823 617 632
325 682 607
343 821 109
576 41 49
105 783 708
835 254 932
779 372 664
135 77 356
775 20 239
425 352 638
481 627 308
708 81 714
297 248 101
238 529 308
147 244 681
411 498 324
473 240 327
83 766 132
459 38 609
280 85 226
803 193 616
280 570 843
330 208 434
136 281 299
75 499 109
23 829 810
692 608 539
26 589 69
383 594 801
581 373 767
690 607 716
364 611 26
226 120 892
512 326 67
65 441 27
571 601 525
772 212 486
336 732 630
587 612 102
151 699 716
823 730 25
72 706 982
809 18 437
167 408 949
555 793 141
166 709 621
195 757 585
808 497 99
611 134 690
503 128 759
163 485 83
352 646 561
769 101 706
451 602 168
490 714 444
54 425 846
104 148 832
35 538 866
587 613 991
105 629 701
326 443 253
312 5 559
665 573 117
397 385 801
394 309 123
747 249 533
576 274 847
222 393 247
644 786 354
692 164 833
116 365 57
750 397 295
284 209 220
164 602 949
210 799 176
21 403 41
207 367 312
494 322 507
378 688 868
292 298 51
670 174 205
766 551 222
786 414 846
526 52 568
261 334 82
711 366 697
404 122 391
780 685 609
129 365 183
826 625 831
111 363 781
155 163 990
510 505 736
99 698 709
679 607 444
525 801 863
515 2 67
367 288 635
741 553 985
514 546 238
27 91 869
95 107 707
741 1 367
437 492 663
120 152 61
529 464 5
791 665 522
475 729 959
722 36 39
474 685 838
508 331 916
183 237 255
545 528 141
722 687 955
676 174 187
311 796 84
663 553 728
736 275 884
528 486 53
332 489 475
633 613 465
228 136 248
133 298 39
357 423 357
390 138 238
330 344 398
22 143 853
281 754 559
337 213 571
378 43 705
44 270 408
522 596 470
480 382 499
137 714 390
617 258 209
202 811 717
760 118 169
243 773 695
51 662 62
794 120 784
576 535 620
246 118 981
504 586 76
10 140 101
275 139 582
146 797 174
383 108 778
84 333 481
568 358 221
540 425 825
739 448 894
540 266 992
669 660 842
369 434 555
36 760 739
392 205 337
739 836 720
449 219 410
20 337 180
696 26 714
508 520 542
548 323 271
581 353 259
358 78 234
339 83 777
230 476 387
793 387 670
188 533 838
545 364 229
433 770 847
415 588 154
334 349 57
722 71 838
257 706 38
455 820 512
801 252 649
393 692 523
228 532 772
739 175 669
110 755 556
20 239 82
34 757 433
139 773 110
94 6 204
358 624 324
509 518 410
373 640 497
419 22 949
591 47 750
410 613 929
836 693 593
173 219 39
592 596 360
42 382 194
786 47 680
109 757 911
452 698 176
28 5 611
300 577 653
813 145 804
397 830 76
384 143 972
32 191 835
316 457 478
493 837 879
419 473 515
603 402 552
698 522 411
300 523 168
519 785 606
106 155 623
312 387 888
411 142 994
645 637 896
172 138 194
203 469 151
127 278 616
60 246 952
87 593 723
602 702 787
6 147 378
247 441 278
231 679 346
588 806 132
688 721 66
837 466 689
148 317 529
226 237 30
355 14 813
837 12 163
186 832 283
745 584 352
94 523 718
368 825 462
340 322 217
354 213 291
807 788 944
151 478 802
702 24 365
738 836 190
340 141 315
408 24 463
71 12 219
812 519 512
688 244 807
665 29 107
189 168 258
161 429 151
289 136 236
120 200 415
414 796 646
98 215 616
168 613 193
546 325 210
586 499 153
564 576 311
789 393 390
716 464 955
463 3 174
419 480 737
714 160 184
598 424 485
327 116 450
443 275 557
310 161 833
482 462 870
740 97 910
395 709 82
233 197 987
788 817 561
464 122 768
694 335 994
717 481 191
624 322 425
271 665 449
125 136 15
248 313 861
113 447 578
448 698 222
415 696 448
787 314 633
104 338 509
428 235 677
714 515 27
149 398 462
754 18 506
337 187 727
724 552 687
653 295 983
529 180 249
660 827 411
262 619 218
325 131 757
268 373 57
65 2 722
215 347 644
483 767 896
769 56 854
411 71 502
39 187 978
264 447 786
275 550 352
643 496 472
455 201 881
679 521 589
758 345 902
140 126 365
693 592 24
291 725 910
133 395 108
523 625 674
135 74 674
289 670 351
477 138 989
35 498 887
257 233 174
81 453 30
553 356 684
756 345 276
591 694 397
236 506 261
268 558 148
820 258 54
186 421 515
70 71 991
550 315 717
531 272 784
287 736 314
55 686 314
715 623 422
657 735 110
568 647 132
558 269 308
428 604 972
207 614 992
806 633 598
420 511 994
580 276 474
605 437 769
270 500 481
74 572 389
57 213 207
151 507 807
281 344 308
153 404 970
714 336 76
177 800 987
629 805 514
809 625 150
819 772 312
273 516 390
634 801 877
164 25 757
301 124 101
306 57 952
377 210 929
274 479 127
202 452 871
833 750 639
133 265 82
248 231 992
241 185 298
643 469 723
152 641 103
509 747 3
782 52 436
162 421 197
369 263 376
24 222 523
790 137 738
150 734 572
537 398 803
103 66 600
458 235 513
117 214 992
452 303 413
356 276 42
312 15 305
561 73 734
226 595 599
750 172 564
387 535 902
72 344 760
770 366 100
196 641 838
444 798 194
436 517 586
266 187 731
170 652 236
448 692 600
33 303 793
690 213 423
40 467 775
383 728 784
737 451 640
430 442 547
311 485 823
219 48 585
706 48 871
32 489 470
798 230 983
740 316 404
204 113 259
38 569 914
503 484 275
281 354 506
404 593 124
239 220 604
218 196 51
225 151 786
758 508 765
489 699 984
127 613 761
346 481 939
304 192 549
192 592 728
177 45 287
213 684 773
366 236 390
346 158 981
94 102 950
667 721 746
369 222 772
602 504 472
662 831 923
596 388 818
28 581 335
508 365 385
565 548 824
417 503 837
348 267 829
294 186 359
781 231 932
398 267 905
319 367 701
408 791 175
439 183 745
43 719 171
219 744 374
687 417 750
646 680 469
347 553 844
387 158 751
796 360 26
236 373 982
681 73 241
478 12 322
273 327 982
431 743 783
286 718 807
325 275 552
623 235 773
59 16 181
681 511 901
550 710 906
773 374 557
805 723 666
728 26 7
163 814 363
799 214 564
108 338 329
433 710 366
722 302 824
125 543 105
197 372 887
808 500 212
328 744 178
815 367 861
709 401 903
380 762 985
483 704 376
205 377 631
110 117 266
504 718 948
711 427 101
728 546 223
151 774 463
687 155 948
519 831 982
681 588 162
386 314 341
366 223 229
724 454 703
670 295 513
785 823 943
81 648 329
737 780 372
802 49 241
60 611 851
225 297 874
554 111 827
159 812 211
141 674 731
771 797 85
663 380 650
350 725 343
593 678 842
584 810 633
363 167 978
780 445 815
56 471 765
667 311 721
649 186 11
242 24 109
531 297 924
554 459 523
260 798 661
497 199 1000
24 362 232
461 591 265
761 202 367
473 382 16
318 431 141
448 787 82
372 800 465
574 51 768
385 775 194
41 805 863
305 682 158
633 483 659
216 256 796
511 749 973
444 141 785
340 435 318
261 157 557
92 659 201
189 20 27
597 208 494
381 325 782
342 575 846
471 493 782
291 756 635
729 323 361
827 756 689
812 824 231
393 740 929
248 830 19
289 235 798
639 25 22
562 560 358
172 632 883
662 55 430
164 773 972
246 825 56
466 531 203
837 579 482
23 719 44
214 17 276
88 659 375
35 333 482
247 410 600
111 73 838
54 217 92
66 56 246
727 621 354
615 174 103
180 680 258
625 35 375
41 317 401
519 625 600
222 197 86
351 782 554
791 414 963
615 631 769
274 819 617
483 21 411
408 414 927
794 366 350
399 99 671
811 355 971
108 633 813
398 363 756
604 415 65
211 166 594
240 570 308
389 399 224
494 689 471
235 521 31
807 85 435
445 792 733
527 27 223
530 421 611
445 485 494
46 592 91
197 755 768
406 49 163
333 114 577
66 339 472
410 32 126
532 688 847
32 698 487
115 487 861
535 642 225
791 747 654
36 619 921
12 636 691
241 830 306
36 330 847
452 346 858
422 313 807
773 548 330
636 78 942
459 434 769
837 143 16
257 649 539
747 1 542
32 319 257
325 500 328
763 594 226
665 350 12
309 118 518
586 314 966
826 574 851
252 164 693
56 188 945
115 521 648
638 66 447
189 795 204
537 673 279
621 144 195
368 773 213
237 671 712
24 392 180
771 227 229
393 602 330
187 711 738
61 192 568
201 693 296
282 212 333
355 567 792
533 426 686
162 390 178
142 740 614
288 836 986
208 611 626
640 671 77
227 207 910
56 691 170
132 586 160
27 665 86
223 322 561
413 631 713
12 141 30
193 699 871
427 359 650
205 637 100
321 429 185
457 439 428
243 136 700
327 522 445
485 593 112
754 715 828
179 235 127
276 787 695
266 254 904
798 437 557
790 394 399
390 176 863
611 448 898
760 98 743
116 282 95
89 768 742
807 299 784
828 30 987
176 621 898
804 502 541
295 193 156
240 789 399
744 69 389
131 479 600
87 694 621
546 65 832
206 376 565
139 278 946
834 760 980
362 163 475
356 300 547
642 113 893
831 283 508
312 106 737
735 412 40
495 157 362
257 636 413
458 297 334
526 820 875
382 193 583
799 297 292
538 53 132
791 309 659
77 80 60
44 619 619
272 381 345
494 487 44
332 60 419
615 301 78
245 720 637
320 332 513
19 88 382
802 144 427
192 410 362
211 505 920
117 187 757
293 340 327
408 616 612
648 41 979
164 431 163
103 831 393
501 68 221
86 14 597
638 93 263
420 807 604
765 298 568
544 118 301
136 452 621
312 88 948
598 469 239
456 676 94
549 340 433
426 268 671
771 515 72
557 87 576
639 490 402
573 529 601
445 46 297
559 389 99
699 599 260
101 116 77
636 730 325
327 326 702
181 566 560
98 278 278
134 478 446
754 414 920
501 662 988
673 474 435
348 304 324
690 274 70
292 407 785
21 357 916
165 390 888
217 732 58
643 472 294
28 253 547
295 473 514
97 26 941
552 798 431
114 783 741
638 391 375
173 791 527
387 520 176
505 632 95
571 646 296
372 132 509
547 715 743
506 325 151
357 680 964
733 191 376
798 244 480
217 443 982
332 673 691
373 166 61
651 754 200
393 557 611
320 266 34
346 564 142
211 708 562
252 482 288
26 8 22
319 675 162
777 447 293
179 35 882
792 9 718
445 179 866
66 97 639
216 379 837
568 189 561
543 135 931
493 464 391
467 645 941
359 111 123
