8444 28213
4227 2724 -520
4706 6342 -899
2254 2045 -638
1086 4998 -160
7366 1618 1000
6670 2483 -636
280 4714 171
1169 6689 172
691 917 -873
1825 2616 -55
4907 8285 481
4514 5561 -90
657 6625 382
5181 3238 342
6472 5598 614
1416 6 743
2718 489 -570
3576 610 594
5948 4686 -679
5734 6190 757
5030 1045 -52
807 346 578
1684 8381 82
3468 2142 458
973 5296 -194
5925 92 -407
7302 2627 -690
7695 2173 927
1719 1277 -822
5582 1106 603
3403 1165 312
4416 234 841
2477 1807 -782
7086 3192 855
2156 2845 751
2034 6873 -723
6522 4541 739
1888 6501 153
7233 1318 736
6828 4899 214
7929 4719 558
3324 4159 -147
4321 145 706
5045 6213 -526
5854 2388 -145
8296 1107 762
3750 4966 687
4356 1248 -733
2897 1666 973
1825 2098 561
3412 950 -343
873 7993 -305
7534 3446 -436
4771 2504 348
2703 5559 -488
642 1386 -183
4717 4555 -914
3292 8049 -478
2369 1291 119
1822 6562 678
2069 8329 881
6941 5204 -343
5317 2585 -548
7466 997 839
5162 7285 654
825 1113 487
656 6335 153
4953 4276 -851
4437 7930 -494
5135 370 -790
6523 6641 228
4283 41 -310
7371 7882 968
3115 8088 305
4928 7474 82
7698 3435 166
148 5124 104
1182 4169 -581
3648 5201 727
281 4301 -597
435 1405 -533
5204 1860 504
5007 4756 -255
7265 5034 165
2529 3461 -930
1032 4950 252
5309 7400 -262
657 2329 393
2729 1319 -490
2496 2152 75
4944 3898 -833
7145 8043 443
951 652 959
2429 5675 149
8049 3934 726
910 8052 -478
5328 2016 -227
3424 4938 -94
3855 216 -966
1060 7985 966
6589 6352 281
1452 7377 -835
2808 4799 86
895 8358 928
2780 4532 759
4417 7788 -911
2072 4984 -981
7719 4143 -248
4573 4131 298
1607 2035 404
3978 8333 -935
6502 8439 738
7408 5123 -225
4520 315 -391
3245 7178 969
42 5036 795
4639 6315 -916
2039 6086 355
3687 6641 -865
4177 3555 508
2092 476 664
1688 4922 570
7503 6698 500
4546 6609 378
4381 3269 480
3871 7866 317
345 3078 454
5205 8065 -644
6732 3052 661
7901 829 -932
7949 8079 -524
1635 1851 -384
1023 2009 -946
1061 4515 399
4375 7641 825
6320 5889 -614
8324 112 -289
7902 859 539
6995 1500 381
2276 8380 991
1168 1527 -823
1372 2158 681
591 4483 87
3460 7191 958
2500 5543 920
1344 5647 763
2763 6711 601
7080 4295 -431
5372 4856 991
7290 5246 934
2573 263 -216
2402 5493 821
4913 1222 -366
7770 8125 661
5216 7540 539
4507 4764 -339
1953 7897 481
1849 7136 -349
2674 7953 -138
8031 3230 12
7800 2579 937
471 5060 389
7397 4605 926
3671 4341 -715
4415 6107 637
8381 3559 -752
509 5264 818
7220 3862 832
7411 4831 967
7779 5046 -329
5978 1019 931
4928 4483 -420
4257 282 725
4838 2147 -625
2302 1285 540
7317 4661 773
7712 5738 138
6806 7538 194
1810 854 -3
6921 8248 -997
1014 6710 -458
625 5574 793
6602 939 -675
2857 3278 705
2448 2297 -752
4805 7272 880
4466 3678 727
3170 6423 452
1282 974 -167
2551 363 781
4541 5678 475
5674 4982 437
353 31 171
5532 2133 460
3712 489 -725
2970 4717 -486
7808 727 -337
1092 5696 684
1867 597 197
1543 3506 -981
4723 1805 64
6276 2036 -118
160 2266 754
4276 970 -649
5628 8118 655
5548 8194 912
6705 7664 771
5651 4746 989
7582 945 62
2837 1937 -580
8428 3536 -31
4660 2014 -895
2426 6012 237
199 5551 -486
5856 5698 816
1773 6187 355
2517 4247 -943
8283 561 -997
6249 2352 -346
5583 6474 793
667 8443 95
5720 1703 62
5003 8057 25
3531 6693 -112
3377 1544 -692
4517 1241 376
3870 6935 360
87 900 -629
4371 8242 -723
5788 7087 276
3315 5654 586
3297 4881 -566
4091 2014 363
8245 6278 20
5104 7731 257
2122 8118 878
5037 5038 130
1927 5042 -73
3817 2100 -17
3656 7766 -231
5973 6350 -880
350 5508 85
8361 1520 892
2251 124 8
5303 186 391
1440 2283 633
3612 763 287
1706 3611 560
2566 5992 -233
7122 2062 106
4177 5397 -122
6897 6913 323
5510 5464 -116
4120 7247 725
1254 5388 917
3882 3733 39
2312 6424 923
1144 3517 341
2631 1357 407
3403 7805 132
7217 1791 103
5164 1671 -792
7024 5605 828
3887 7892 318
454 704 929
7612 1117 118
4843 4869 -113
2201 1653 311
4092 5726 444
7791 5687 -264
2053 638 95
1612 2955 42
6032 6058 -2
3353 1363 -938
7390 1896 904
2448 4443 -278
4807 6758 126
1355 7484 118
1405 7310 -311
1800 1616 58
6067 5781 591
3594 8398 -260
7260 6180 -640
5000 2365 178
556 4189 -128
4096 5964 774
5360 3690 635
773 208 647
3071 8099 525
5096 4252 864
2185 5284 -916
7844 1020 151
8036 5444 -742
4780 6956 643
4120 1796 921
1010 7869 -976
5096 3333 500
1047 2003 -991
6335 1872 355
435 1800 -676
3633 2755 457
2389 1219 -832
717 4335 852
2893 563 -873
8415 4578 -210
5836 7923 826
1995 8092 -512
7689 1071 370
8288 7667 -37
2890 3282 -468
8231 7582 703
6239 7830 -631
256 1297 -805
6247 2701 564
5731 7358 769
1750 4363 3
7338 4014 607
1169 4301 -822
7735 1245 793
718 3974 398
7478 7187 -303
5177 3364 149
1773 4699 -905
4331 8149 502
3588 3604 -986
3286 2409 -557
8234 5392 660
2914 7161 -284
1201 2057 812
6910 7406 -361
1815 1643 -147
7745 2591 814
1626 187 321
4561 3786 928
7673 7333 212
7753 6724 196
3117 2982 523
5884 5739 670
535 4431 974
2787 3451 92
3174 286 -366
5560 5163 -975
6905 6148 400
1740 1620 348
3892 5395 -781
712 2949 -549
3232 6388 -437
7547 494 673
7677 4152 469
7720 6916 194
8415 6841 624
7255 1491 -479
1109 2319 941
1794 422 358
6871 7599 -364
5335 2208 150
16 263 918
7774 1577 845
7260 4151 20
7282 3855 -212
3106 5410 -927
730 6239 780
8009 3942 -540
286 3888 -906
5727 6136 -653
3986 8090 436
4272 7279 -557
6242 1261 -201
4568 4888 -659
7189 7794 618
5240 4369 -734
1955 236 661
2506 8147 184
4879 20 666
6843 3009 -834
6843 2324 795
1556 4911 955
2350 6561 -748
7884 788 -450
549 7744 368
3669 8000 822
5912 5799 -31
3925 4773 123
269 3261 496
4806 6706 -335
5032 1552 844
7693 5419 -519
7552 6068 -890
550 617 751
7856 2988 -188
6748 3173 -548
3897 7037 -547
7049 3972 -845
4608 2461 437
1717 4094 48
6227 1550 -701
8120 1953 0
5378 4546 -164
2579 496 76
4884 556 -987
3499 7034 -101
2589 5416 342
7372 2651 -895
6813 4881 -407
3679 6308 -159
3053 2861 107
4760 203 -798
7532 4182 255
7415 7842 149
7253 3317 67
3112 7684 420
4813 487 918
6541 7319 95
3367 4831 629
5960 1223 411
7296 6992 -473
6603 8266 -948
5951 4053 -795
7885 5686 -935
7702 2048 740
1010 6385 -569
4095 7896 -404
5083 1398 177
3666 6654 364
2535 1765 -394
886 2366 -821
122 218 -435
8331 1924 -335
4596 2619 795
2935 2231 -740
7653 7099 179
4134 4598 -313
4742 4031 868
1541 2600 -496
555 4290 -880
7252 2141 577
2313 5426 -902
16 7448 -211
1322 7585 215
4160 3191 37
4673 5510 716
7104 712 -487
6441 1951 -138
541 2697 -207
2910 4879 812
2626 3902 -197
6189 5172 -126
7027 6142 481
4074 7772 -193
5078 5335 -783
7867 2604 246
7000 5046 -805
877 8184 -385
4246 238 137
1736 4588 866
7032 2220 -340
961 6068 -885
4995 1775 -803
772 7874 144
2251 7436 -344
5679 7958 -758
5455 2192 -667
7777 3230 -533
4926 2563 61
48 487 695
252 1495 -121
5296 288 195
953 3318 993
6769 1921 67
1809 2056 3
5394 344 766
1355 5233 -880
8330 2433 -795
5154 3532 622
3133 1372 -852
3866 6399 -55
5884 4654 643
5866 4552 312
7403 3827 -559
7706 7155 50
8365 2882 318
8339 242 963
2785 7434 -490
4966 1115 690
4094 7286 -536
3189 1901 302
5820 1359 -31
4013 2731 -535
2423 5896 -11
2449 363 330
7760 1881 874
775 2157 238
6804 7770 722
1229 4313 259
4987 2588 790
6818 6505 790
3820 8301 -917
890 1781 -930
4883 4969 884
4630 4 592
3287 149 878
2933 427 -377
4935 1583 -622
3117 2583 -720
3056 3682 -196
6550 3900 -646
1531 4498 995
4868 8382 14
7217 5828 466
702 6457 821
1529 896 660
313 975 -794
3128 7901 736
4650 5737 -915
5792 4760 -266
3476 735 -163
2349 6776 -205
3342 6305 -615
3326 6309 -40
1531 7177 908
180 2632 705
5203 620 -893
4743 311 -588
3032 4505 250
7645 4861 292
2293 7503 459
1810 5932 27
7058 3063 -836
6030 5520 947
7097 208 -683
5749 6509 -233
3184 5375 -822
7924 2845 967
4981 2823 -494
8318 4709 -622
3730 700 307
1246 3142 -941
2433 3528 113
523 6876 654
4661 7221 -208
5913 8087 801
7217 4906 418
7872 1398 746
500 1860 396
7042 3818 -468
1942 906 290
4668 6049 -114
7844 7802 340
2734 6860 375
1591 2318 93
6866 7652 107
800 1989 -97
7792 3679 71
3390 2100 686
5078 5318 504
6572 3997 116
1546 6237 775
1826 2042 426
1937 2595 -320
3844 6026 153
5083 2925 593
8329 8392 563
2267 1581 -709
4220 4061 -590
1200 6295 -681
5671 7941 -473
8313 7828 332
5460 143 -395
7392 4591 -245
6234 3301 309
298 5142 326
1037 2487 793
7396 1603 -61
2320 7508 797
3725 7086 -66
4983 7205 674
4133 5606 -199
1611 2053 153
7873 1983 -691
7739 7131 -21
3029 6136 833
6589 4964 732
7380 1163 299
2382 1819 -328
512 1348 -731
5563 1098 -298
2169 7429 -849
6548 7348 -472
2636 31 93
1322 178 -722
5400 7469 -969
3906 1968 -150
6211 5151 369
2959 7731 326
2698 4006 817
5164 5600 -41
7703 5202 -3
1267 692 197
129 780 -273
5584 5114 143
4082 1929 175
5491 6197 -531
4002 5751 -780
589 2997 690
3055 986 -229
3138 5841 258
2729 492 756
7118 6822 -446
7382 5311 -147
4004 7536 -275
2269 7712 70
6 6901 363
4473 1308 -382
509 4917 937
3892 1573 -235
4804 2599 -408
3493 1691 -806
1565 3054 -188
6444 5851 -870
4747 8249 678
2465 6356 -124
3850 3469 549
2572 7733 -546
7587 5435 -796
7190 5401 713
1461 4251 -549
5962 1081 -765
4291 1061 -660
1701 5298 -590
3230 6204 415
2092 3177 146
4762 532 -760
7339 4604 743
1822 1598 -157
7102 2726 -20
3240 3775 -584
2783 1634 797
1124 6787 596
5641 270 -858
1285 2326 -403
945 5213 332
7656 1013 548
1862 4555 652
4207 6404 -983
5340 970 733
3843 4058 -134
1221 2397 -970
6978 5662 -670
5601 2656 943
711 27 107
3259 8378 -776
1396 4097 -172
5178 450 558
5310 7788 500
2111 5610 130
52 1793 985
8266 516 -713
2577 6198 -391
6490 592 -862
2265 2571 -641
6441 3328 303
4902 5773 -860
5189 4238 637
1427 800 313
6862 3145 -6
4170 4631 -824
6450 7604 -512
6172 4786 770
841 6303 -777
525 794 171
3921 3005 -335
6202 8205 749
7472 646 360
1875 4726 168
6932 4958 665
81 573 -380
4891 1093 -557
125 6826 -433
2809 5322 472
5727 4860 676
712 2688 -194
4041 3393 -839
5094 5504 -748
629 674 -544
6243 1324 -537
4878 4944 -257
5889 4666 -957
867 6084 946
5995 4411 -527
1378 6803 624
4718 3376 366
2225 7716 -312
3044 8130 851
7650 6162 -667
7180 8365 -786
3437 7376 -455
6828 5371 301
7115 3254 -820
2581 3310 926
5387 261 917
4260 5793 -926
1150 2266 -150
6317 6236 -933
8427 2896 -323
1308 5793 -127
116 7835 -692
7604 7888 506
4509 2393 169
5371 1799 98
3633 5491 -710
6490 3654 -885
7584 3707 693
1790 6502 920
7179 6050 -909
1168 5847 281
4864 992 -439
1711 7128 869
2816 5370 725
7550 1429 -68
1974 7171 -576
2009 5300 82
5239 3389 -45
4059 6224 958
5882 3195 420
6708 4736 -73
46 4578 -484
5013 8073 578
582 6713 -690
7980 7649 223
7889 3611 -398
8443 7858 -229
3265 4759 707
4409 7636 -963
6932 1008 138
6944 6481 -666
8108 7985 516
3458 7312 994
3152 6520 -919
5133 7456 -212
2285 5211 705
5529 4586 -456
2257 2050 891
1859 5410 -536
4580 3362 -707
4409 1957 -386
6459 5623 -785
534 5102 -157
8352 2825 -369
3800 4221 594
3193 6274 -324
4347 937 825
7093 3013 117
6908 6844 689
3941 6698 173
6026 3604 160
813 906 -535
5393 6136 -520
148 3336 -493
3693 7707 -271
3410 3217 -344
3348 3074 -651
5852 79 -149
6491 1959 986
4374 6042 -490
6883 7243 86
6832 7889 -701
5424 5210 -129
5356 7157 93
6131 899 -983
5056 7209 891
132 5631 -124
183 1918 -146
7299 931 -320
5545 3518 900
4480 898 -46
584 7400 453
6965 1219 -502
5394 2599 -808
5818 5161 -283
7240 4620 -62
604 5084 195
3910 2888 391
4364 5466 808
5165 4620 -394
7694 97 235
3323 762 -359
53 413 265
2392 4089 -33
7294 4892 -539
8251 7952 -301
7703 7351 -387
28 5712 649
321 5451 921
38 6732 -856
8090 1505 511
6617 1411 -902
8276 2808 753
6282 735 78
3820 576 669
4632 6785 779
3693 5105 -174
148 351 -73
3413 6825 525
8339 7953 728
2004 7305 -167
771 4483 -558
2905 839 -398
1560 1604 -469
4213 2043 -211
314 98 519
230 991 375
2723 7846 535
1590 2845 -693
4037 6554 334
5419 5822 -426
1876 5085 -737
848 4670 -293
4001 130 -579
2696 7474 -734
7648 3344 -474
2171 5927 -636
60 6044 -383
5871 4406 -136
3774 4421 87
1639 5762 807
2580 7639 -628
8196 8098 -800
8306 1880 -710
3405 7912 544
874 1734 450
3297 1101 -398
3439 992 -858
4025 1194 -17
2567 952 379
5599 7597 665
1952 1659 -903
6631 902 893
5193 5705 -715
5265 6120 -535
3671 2788 -869
5413 4197 -69
2536 5301 -27
3908 5158 339
3367 6648 -139
7119 8028 28
6680 8068 -502
5829 7896 573
8191 5877 914
1747 4041 229
7617 2182 -682
3904 7752 -526
3362 1997 49
4023 5306 -9
6088 6781 52
1300 4959 -548
5892 146 -524
6707 5406 -145
6357 4586 -412
3048 7671 -697
414 8003 -83
7810 5895 -111
2610 2058 -62
7246 1245 627
534 3710 -291
1326 3689 -337
2056 7033 212
3168 8074 -911
2374 2699 334
1110 6974 422
1327 2396 393
1523 7600 -488
3660 5486 323
2539 1475 -560
8104 663 698
2654 744 -654
1073 2094 -877
7702 4079 -965
5956 2187 268
1854 5511 756
4002 5864 687
5818 5448 354
8080 6217 987
5491 3950 73
3410 1822 -502
2061 4439 -438
5960 3899 -136
1620 7129 341
2489 7215 215
5148 4078 -459
268 2951 106
4893 4102 932
8014 3287 69
4788 7995 -74
8399 847 -106
7780 608 151
7059 7954 -548
5401 33 -622
2463 4823 543
4017 4105 1000
3691 5254 285
3064 187 -399
3728 3547 610
5004 702 -586
8190 399 800
7200 6872 201
7738 7019 120
3114 5984 -308
8196 6252 755
4756 1678 -474
5061 3514 423
4003 352 -430
2623 7151 679
3955 1667 -396
6809 451 311
3106 2894 -334
5445 4751 323
4650 2581 -337
3273 1479 987
2410 7202 -916
560 4355 -351
1110 753 -760
178 882 -853
4297 2187 -200
6175 7864 824
4443 786 985
1570 6844 971
5782 1254 -550
8337 8259 581
3621 417 84
2962 6396 -946
2571 7019 673
5507 192 -334
7577 5356 -624
7411 6781 622
6447 3318 -719
4308 289 -299
2198 6592 -686
6787 6903 -571
658 4869 -442
8431 6480 -229
738 8166 -795
1121 7827 -688
7720 7923 984
2791 5590 514
4869 8039 -972
5588 1343 -225
4973 1570 960
1944 3810 363
1692 4377 332
6286 3930 -822
420 7115 405
1234 8012 -984
2007 4743 869
7199 1091 726
3245 841 17
5064 494 687
1897 3916 105
5716 4255 -912
8062 4440 -888
1716 2080 684
5439 4744 -73
6879 8229 -600
516 6367 112
3061 1129 786
327 8011 -200
7710 6256 353
2591 7789 -28
3067 2832 -422
7115 8125 228
4696 5142 192
2588 1832 -593
911 2346 948
3855 1848 -188
1636 3690 522
6161 5474 485
2283 5463 943
2473 5247 725
2044 320 162
7677 1584 574
4771 8138 792
570 5209 29
7607 354 551
5299 4044 -180
3927 4851 91
1116 7273 496
6319 3178 -880
6787 2678 974
4227 4312 -436
2110 3571 646
677 1352 238
4362 7122 -889
5884 7233 463
6931 8125 405
3562 4954 -265
2944 6990 -694
2128 4484 -483
3649 5944 -217
432 5145 -577
1928 1901 -437
611 7431 -343
3440 1829 118
416 6535 -650
917 7792 747
5693 2047 602
4649 1444 -747
6476 3972 -163
6588 2987 -706
1063 5088 -575
7535 1418 -980
1993 1802 769
7825 3827 -622
2914 6099 106
1750 1748 294
3126 4651 -201
7316 2006 -462
6249 6034 310
358 8022 -510
7662 8242 -849
6065 5275 209
355 1727 -248
3248 2659 710
782 158 175
308 7179 -153
7194 6517 -598
4906 639 -747
2028 3073 424
5270 6485 540
5866 7271 462
8052 47 31
26 4736 -843
3333 3884 427
7199 714 -95
5513 3316 -359
7098 2752 854
1165 6434 982
7736 8198 579
6965 8098 486
6276 6897 -471
6690 79 -302
4412 301 -114
633 8311 832
6878 6006 482
3029 1210 993
2201 3301 -620
6176 7973 -489
5628 4043 -602
5682 5241 -38
3720 8094 179
7159 7622 -339
1593 3705 -276
7709 6414 325
1333 368 564
7479 4782 103
5398 800 880
6272 7880 143
2405 4363 174
840 2902 -105
2552 4690 294
402 2885 500
1239 3462 -329
7199 5751 724
7408 1558 630
5809 1840 952
2348 5978 972
8155 59 -58
230 4428 -129
5676 6027 -882
1912 942 153
4529 2630 -310
5588 7148 -132
8228 7602 -821
7436 2354 -299
3536 5156 -753
3410 715 499
7150 7557 -484
7077 4543 -938
3497 619 129
3292 4252 866
773 2132 -422
2269 5329 612
1059 3102 -695
2098 3271 -890
6535 2043 292
3046 234 -655
5412 7988 983
5360 1566 -553
1909 8056 -176
6394 2510 -728
5718 6964 182
4367 1116 788
8006 1262 524
5335 863 -697
6336 7288 -53
4148 4028 -91
285 8412 -315
7365 6468 385
6343 2848 421
1393 3792 -467
5537 7602 -538
7113 6327 -561
7470 816 -149
5061 3038 -295
5218 5630 -39
2697 6756 -499
4469 7022 -31
7333 4218 -673
7071 5028 -582
2333 2024 -123
5094 2025 -981
5755 3683 782
1489 7193 -743
1040 4840 126
6998 3544 248
4495 3650 337
3340 2669 -226
5774 3058 883
665 5885 -388
6379 6411 489
1938 4906 -996
2794 3608 -384
5958 3958 -279
656 6195 493
4857 8363 -104
1265 4904 932
5385 1427 -589
3026 72 516
1572 8126 -446
6080 6997 -68
7657 1732 321
6761 7235 42
2667 4427 -166
5078 4075 -734
7079 2183 -879
7151 5271 -516
4996 6150 810
792 7124 912
427 6649 381
5903 133 175
4160 1888 401
7470 4535 -743
4388 5773 -835
7406 7611 -79
4896 3779 -972
5321 4019 -459
2504 5009 -328
1636 7804 -287
3095 5759 5
5057 3359 665
3110 7679 58
6905 2194 -606
1987 7578 -447
5060 5755 -439
7381 5877 -209
7083 1881 768
4673 4321 -436
5443 3515 -989
4163 1436 468
3308 4501 71
5240 8047 307
8082 2909 -215
1484 7320 -124
3753 6830 557
1771 3367 363
1908 4332 -633
2338 4129 -867
6365 522 537
4272 2525 744
7089 3614 -98
7249 1268 753
3760 7965 -618
5970 4866 135
3732 2747 884
1218 6923 121
5453 8169 -852
5294 3335 998
2453 2093 206
5505 5254 449
7106 3457 714
1487 3201 -879
7301 3271 15
4157 4267 621
6822 2283 35
4529 3889 904
2632 409 -985
5511 5145 -425
5507 1734 -745
978 2535 240
4841 953 -20
1904 8309 543
7743 4621 10
5405 6946 632
1143 3347 986
885 5217 219
5449 4063 -15
1379 7751 -348
3399 1627 397
8374 224 507
5676 8045 329
2755 485 -786
135 6212 -916
2964 2451 347
1786 828 -349
7705 6135 -916
4937 1745 -50
4729 2557 -396
756 6747 287
4170 1081 545
3478 6039 425
5660 372 365
3874 7103 -968
8226 5839 -942
1416 2988 667
5414 671 554
3218 6864 -259
2412 7129 77
7226 5256 -947
4162 4755 -912
5325 965 -374
3226 1435 -517
4090 6134 -456
4692 3278 -377
4652 257 -515
6734 3516 -74
1728 4252 902
2935 4000 -497
2945 421 606
3243 259 -8
94 1641 -722
7829 797 76
3423 4504 -881
8120 996 -729
5844 2880 -591
5109 2866 -355
4910 261 -578
7269 5789 811
2421 6748 996
5732 7189 140
5083 5746 -526
6106 6998 400
6421 13 794
2081 6542 174
3224 6943 -327
6430 4856 135
1265 5261 849
8305 6209 674
3321 7245 -988
7715 6433 847
3341 3692 238
511 6166 30
880 8185 -86
6402 2653 -291
1605 8317 564
361 8438 -486
7634 6897 707
4105 6134 86
1135 365 -594
7226 5410 -955
5298 1566 226
7284 6871 811
1958 8127 -908
52 2857 667
2219 2629 144
3999 7927 -533
7321 4707 614
4359 796 -761
4088 2857 274
411 8248 200
5523 1017 88
6968 1660 -677
714 677 646
2168 1798 656
7543 7283 765
1249 5196 594
4673 2342 235
7232 5415 464
863 5268 437
7099 7137 -1000
3592 2526 -279
3589 7993 607
5773 5793 -332
5281 3829 -493
6462 1271 205
2961 888 -792
4427 2055 808
475 4635 -849
5131 1733 718
8043 544 898
1350 6361 115
1027 3168 -259
5967 3764 281
4699 966 -64
2595 1921 -155
232 2020 668
852 360 492
7252 5159 124
7366 4781 -171
1450 83 981
6032 5508 379
1530 3203 -127
6337 2857 743
3477 1891 -792
161 4311 -679
5535 3265 -412
4678 5992 -300
4479 113 351
680 1960 -342
7155 3803 -66
6995 5420 -96
764 167 233
2131 5458 -221
624 6746 933
4479 4398 136
2183 2977 -176
4497 6031 458
2872 5479 -118
2726 1106 -330
6617 3813 173
323 6352 -923
5200 2780 -445
7092 3678 -457
5251 2974 498
8309 1450 501
2519 3790 -119
2973 1277 -426
6893 5991 97
4348 1011 -589
1540 337 653
66 8112 599
5498 439 575
6700 6311 359
6108 7825 422
1588 2360 653
3823 7892 -39
2422 6962 -280
6969 6433 -297
3906 8237 -518
3482 1894 -881
3941 4686 653
4557 8419 -426
4303 1285 -508
2947 747 523
5934 4999 961
5326 2585 400
6032 6124 978
4765 4307 -510
4203 6287 -622
3880 2417 574
475 376 892
6493 5510 306
7777 4989 983
361 6590 -890
8316 3611 -937
1108 4376 -893
464 4551 -623
3175 7887 -838
1442 3074 -494
5210 2002 -499
1637 1624 868
2550 5688 389
2861 6766 -384
6180 1358 218
7034 367 -570
3234 2878 399
14 1804 547
7399 639 -856
1000 5801 360
5356 2793 919
7828 2600 -207
8283 1438 654
2077 6019 930
4114 3306 -737
741 7202 662
6795 6105 975
2793 3907 -761
4175 7315 -674
6813 3651 687
4808 907 -127
1894 5544 -257
8244 2812 228
6153 1618 447
2331 7141 -243
7998 190 -398
7937 4336 -671
7792 3930 -227
3197 297 -675
868 6628 818
2209 6782 982
7875 7348 148
5682 7210 -482
4679 3880 -286
3960 5961 -731
2026 2541 -506
6043 6864 -338
7045 819 274
2914 272 630
4245 7782 738
2532 4546 -827
122 2872 -551
2151 4623 -359
5017 6418 -849
7974 620 -644
5181 1740 -856
6361 4014 469
2956 6909 -601
2459 4822 896
3452 2305 -17
6772 5727 747
7652 6505 -530
2681 6722 -183
4504 2335 -798
1096 7977 -206
3421 624 412
8100 5362 -888
7547 5930 816
2874 6709 116
4741 7221 -805
6707 3236 -217
2518 5416 -840
6905 1970 -491
3410 3369 324
5850 947 -492
4957 4331 -203
2890 3366 -279
4399 6058 -937
6551 5992 -15
1875 2884 -10
1576 3606 940
1161 7574 485
6434 2622 919
5747 7814 489
3516 350 965
2570 2585 -859
3795 1391 724
5906 6542 479
2325 4736 -150
5908 6907 -291
4400 8371 689
4834 5538 -786
3861 301 410
7448 6755 -312
4116 3247 -770
4281 4032 -420
6168 403 -591
2744 3409 -661
1467 5792 -894
5241 3921 912
4546 3718 -710
1212 428 -401
70 7797 -420
3447 3136 -216
2629 3446 -116
4458 29 -715
1335 3926 -852
1679 1236 -958
7748 230 639
1143 4199 620
5539 3659 984
1774 4390 -799
8021 111 306
5849 5879 -737
6473 2087 -795
8421 3584 434
5816 5137 -944
3419 3914 271
2185 5441 -412
5364 1882 -751
5613 2969 319
1653 1499 874
4516 7554 -790
7836 5831 529
533 3403 -196
5642 1299 394
4116 2527 621
1254 5525 -851
2765 19 -79
2442 785 -80
2268 6209 -383
7556 6043 -139
1537 5155 550
2790 130 529
2111 3333 -467
574 7944 442
7152 4818 193
7613 6622 889
3958 6854 476
3635 8183 634
4481 4282 -426
1213 369 -51
4798 6342 -284
2715 6495 355
3169 2239 54
5049 6434 71
4220 3863 546
8388 8116 -773
8017 3551 -775
3998 4182 -747
7715 393 -461
448 3722 -24
4975 7286 357
3856 6120 540
1787 4030 -331
1960 4787 132
4029 1759 -60
52 2287 -301
621 4744 -600
1577 7006 -987
3471 6754 -506
1153 965 271
6424 6661 -957
2687 8193 -339
7572 2848 636
7896 7325 -122
8322 3913 224
6316 7941 -670
1329 435 -136
2238 131 962
6283 2769 -402
2226 1025 706
1384 7820 -952
3351 3337 -485
712 3735 361
7501 6053 190
8244 1556 -572
7321 3966 194
1052 4200 807
6862 2173 332
3724 3097 56
6772 6140 -35
1095 1338 690
1509 677 946
1025 2461 374
1469 2554 857
1384 3625 -650
7510 7243 988
1072 8385 -294
4807 3789 453
752 8438 -45
3492 3048 -745
1329 8164 911
7272 1216 -368
5375 3939 721
6836 4167 -487
5234 2262 341
7020 7726 742
4025 8066 910
4065 5828 -604
1894 6407 317
1068 3920 630
5968 6213 776
6153 6652 -886
5695 4829 550
5457 8234 -819
6778 2698 745
4467 3252 -872
3752 1464 -634
1791 3495 -160
6532 3185 -964
5417 2979 -535
3947 4953 -547
2232 3486 -796
2410 786 -700
4516 5919 -844
4176 4872 -619
7228 1262 -944
7169 2928 -795
7988 6072 -244
7909 4982 316
2902 628 924
2875 7034 -346
3708 1372 -545
3804 3551 -911
1059 766 646
5936 1726 602
6970 5854 151
7203 4470 809
6214 3449 -188
742 4017 394
6341 4516 642
1336 3146 -914
3474 4365 967
8283 6313 269
5628 4900 -955
1495 4019 805
1370 8242 85
3505 3683 -747
5507 7454 752
773 2158 731
6095 5447 507
2651 907 105
3107 3931 502
6098 4331 -510
5875 4290 -473
7116 887 -295
3638 1316 391
6829 1518 -69
5188 2648 -343
5854 3373 -633
1270 3653 -705
4833 5357 460
5140 815 -291
1992 214 -89
8326 5582 874
1782 3399 -164
4846 2905 -497
4653 7805 457
1272 7374 -97
4516 2244 -634
2465 7184 379
4547 2912 0
6628 2741 524
8183 6889 -420
4041 5130 -893
3051 2218 859
6045 1091 279
340 2933 -605
4854 202 -323
2700 4527 -189
1705 169 -794
6323 6649 -6
4788 735 802
6402 8247 -680
1747 922 174
7133 664 477
7391 7947 -614
1016 1566 707
2168 7857 -59
3421 1731 -666
3616 3766 804
2540 8321 100
6321 796 985
5583 3992 746
2613 3657 829
2776 1539 -181
6153 4122 -432
3161 2336 903
1359 7310 -42
1437 4767 -773
5533 3617 -301
1019 323 22
8440 6608 -922
1385 3917 270
7043 4941 -285
5032 7489 -618
2303 1397 508
1976 1435 641
5648 2744 521
4951 5458 -731
7219 6921 -340
1203 6704 -590
2319 5532 -415
2345 2432 -635
1639 6848 176
8004 6165 452
5911 576 -372
5624 2716 168
106 2975 382
4642 7459 558
3180 5327 606
2382 1341 -961
5294 5240 -724
6115 6241 619
8298 1507 15
6556 5504 188
2752 6413 -54
2071 5395 -338
5209 1715 -859
6155 6554 954
1353 5781 369
7250 7154 -480
6654 7355 420
7564 1601 -524
6094 3623 859
3485 3882 484
5110 6698 -944
6896 4322 36
7561 2993 -897
3279 2226 184
2195 1002 -363
3493 218 -162
4099 6716 -414
113 7628 371
8368 2477 -577
4231 1330 578
1897 2863 -220
5656 8126 262
7365 7281 -937
172 5906 -376
4075 7451 -660
6393 1375 516
1861 6266 -225
6758 3459 -166
